session_id,label,seq
56,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
57,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
58,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT
59,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT
60,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
61,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
62,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT2_CIPHERED EMM_ATTACH_ACCEPT
63,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
64,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
65,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
66,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
67,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
68,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
69,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES RRC_SEC_MODE_CMD EMM_SMC_NULL SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_REJECT
70,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
71,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_REJECT
72,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ RF_TAC_CHANGE EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
73,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
74,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES SHT0_PLAIN EMM_ATTACH_ACCEPT
75,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP EMM_ATTACH_REJECT
76,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_SMC EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
77,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
78,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
79,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP EMM_ATTACH_REJECT
80,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_REJECT
81,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ RF_TAC_CHANGE EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
82,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
83,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP EMM_ATTACH_REJECT
84,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
85,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES EMM_SMC EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
86,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
87,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
88,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES EMM_SMC EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
89,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
90,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT
91,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP RF_TAC_CHANGE SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
92,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
93,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP EMM_ATTACH_REJECT
94,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
95,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD RF_TAC_CHANGE EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
96,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_REJECT
97,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
98,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RF_TAC_CHANGE RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
99,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_SMC EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
100,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT0_PLAIN EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
101,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
102,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
103,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
104,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES RF_TAC_CHANGE SHT2_CIPHERED EMM_ATTACH_CMP
105,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC_NULL EMM_SMC_CMP SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
106,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
107,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
108,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC EMM_SMC_CMP RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
109,0,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_AUTH_REQ EMM_AUTH_RES RRC_SEC_MODE_CMD EMM_SMC RRC_SEC_MODE_CMP SHT4_NEWCTX EMM_ESM_INFO_REQ EMM_ESM_INFO_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT EMM_ATTACH_CMP
110,1,RRC_CONN_REQ RRC_CONN_SETUP RRC_CONN_SETUP_CMP RRC_UL_INFO_NAS EMM_ATTACH_REQ SHT0_PLAIN RRC_DL_INFO_NAS RF_REFPOWER_HIGH RF_TAC_CHANGE EMM_IDENTITY_REQ EMM_IDENTITY_RES EMM_IDENTITY_REQ EMM_IDENTITY_RES SHT2_CIPHERED EMM_ATTACH_ACCEPT
